-1.4024775	-0.69349104
-0.7107942	-0.6934433
-0.69290644	-0.69367284
-0.69273525	-0.6938645
-0.6923885	-0.69433165
-0.6922217	-0.6945408
-0.6918355	-0.6950266
-0.69118476	-0.69582057
-0.69106174	-0.6959394
-0.6908603	-0.6961636
-0.6904072	-0.6966298
-0.69012445	-0.69726384
-0.689959	-0.6971977
-0.6887402	-0.6985684
-0.6869438	-0.70106345
-0.68861985	-0.6987564
-0.685547	-0.70225143
-0.68484753	-0.7032096
-0.68395114	-0.7044217
-0.6849327	-0.7029265
-0.68266624	-0.7052966
-1.5405602	-0.70866185
-0.6797589	-0.706622
-0.68209106	-0.7042613
-0.6845865	-0.70164186
-0.6798199	-0.7065378
-0.6844007	-0.7019496
-0.6828176	-0.7035214
-0.6808593	-0.70560455
-0.6828525	-0.7035223
-0.68109804	-0.70537716
-0.6843982	-0.7019316
-0.6857148	-0.70058376
-0.68011737	-0.7064919
-0.68136036	-0.7052182
-0.6866193	-0.6997657
-0.68252784	-0.7040505
-0.6827817	-0.7038628
-0.6876654	-0.69882756
-0.68598044	-0.7006323
-0.6863164	-0.70026225
-0.687606	-0.69902146
-0.6852744	-0.7014739
-0.6869492	-0.69978243
-0.6863179	-0.70049375
-0.6915001	-0.6956139
-0.6880255	-0.69883513
-0.6876235	-0.699548
-0.69015926	-0.6973631
-0.6860902	-0.701229
-0.68982226	-0.69795144
-0.684189	-0.70341605
-0.6829398	-0.70533895
-0.6855432	-0.7023936
-0.6857469	-0.70291525
-0.6830109	-0.7059
-0.6791844	-0.70935494
-0.68317693	-0.7059815
-0.67999893	-0.708518
-0.68017954	-0.70936733
-0.6740093	-0.71602416
-0.67738724	-0.7119608
-0.6584146	-0.73431325
-0.6647891	-0.727234
-0.65505826	-0.73934084
-0.6505942	-0.7432102
-0.65263826	-0.74034005
-0.6381612	-0.7575529
-0.6513553	-0.74072313
-0.6338642	-0.7625334
-0.6430635	-0.7506377
-0.62254304	-0.7761834
-0.61573565	-0.7850733
-0.64951134	-0.7420826
-0.6084013	-0.79524887
-0.6283001	-0.7673462
-0.63653404	-0.75744855
-0.5978022	-0.80559
-0.6041364	-0.79767287
-0.6221489	-0.774751
-0.61391246	-0.7842271
-0.6143589	-0.7843893
-0.6243455	-0.77082205
-0.6160265	-0.78096366
-3.5094583	-0.77357763
-0.6065313	-0.78410554
-0.59130263	-0.8027216
-0.6184784	-0.7710661
-0.59519845	-0.7983039
-0.62022716	-0.76942223
-0.62004036	-0.76968753
-0.63127416	-0.7576765
-0.58524644	-0.81149757
-0.6278415	-0.7611234
-0.64131653	-0.7467536
-0.6242371	-0.76571023
-0.6254119	-0.7649907
-0.63831586	-0.75029284
-0.64719397	-0.74091166
-0.627426	-0.762346
-0.6177168	-0.7744072
-0.6202363	-0.7714243
-0.6024314	-0.79284066
-0.61997277	-0.77186686
-0.6357316	-0.7538849
-0.62030286	-0.7717444
-0.6439565	-0.7448635
-0.6332265	-0.75700545
-0.6154412	-0.77758855
-0.63127595	-0.7593354
-0.61988246	-0.77263373
-0.6525973	-0.7356121
-0.6250728	-0.76670444
-0.60830975	-0.7865529
-0.61024565	-0.7841974
-0.6199189	-0.7728747
-0.6006694	-0.7958451
-0.6259601	-0.7660501
-0.6360297	-0.75428486
-0.6127417	-0.7814098
-0.63699245	-0.7538461
-0.6238582	-0.7684085
-0.6297161	-0.7618271
-0.64644164	-0.74302393
-0.6376971	-0.7530849
-0.6644339	-0.7244001
-0.6164536	-0.7774757
-0.6367093	-0.7545232
-0.6628224	-0.72613436
-0.6192782	-0.77430254
-0.592396	-0.8071782
-0.6270199	-0.76572603
-0.64314866	-0.7475071
-0.6432258	-0.747564
-0.60466963	-0.7925108
-0.62464803	-0.7690133
-0.6346207	-0.7576635
-0.6134198	-0.7817918
-0.5784078	-0.8268407
-0.640041	-0.75144887
-0.63951147	-0.75379044
-0.6071161	-0.790913
-0.59969825	-0.8010433
-0.64674455	-0.74536985
-0.59582406	-0.8054931
-0.61081195	-0.78594077
-0.61695826	-0.7801198
-0.602941	-0.7969024
-0.5935489	-0.807823
-0.60635775	-0.79165286
-0.58082545	-0.8283638
-0.57176024	-0.83644974
-0.57835394	-0.82867694
-0.55994207	-0.8538851
-0.549674	-0.869283
-0.5756276	-0.8314459
-0.5770058	-0.8290204
-0.56770074	-0.84099245
-0.5608357	-0.85066295
-0.53988653	-0.8799336
-0.5387607	-0.8836547
-0.5798928	-0.8239614
-0.566887	-0.84083265
-0.5432828	-0.876861
-0.5432751	-0.87543195
-0.5480136	-0.86849463
-0.56627375	-0.84250313
-0.57939297	-0.82545507
-0.48383665	-0.9667733
-0.54694337	-0.8702765
-0.51336336	-0.9218217
-0.4602816	-1.0078523
-0.5124237	-0.92068434
-0.55349296	-0.8603436
-0.4991224	-0.9431307
-0.51744896	-0.9130996
-0.49461478	-0.9501138
-0.57587045	-0.8300576
-0.57659703	-0.82917154
-0.5506821	-0.8635051
-0.53996414	-0.8782776
-0.48589373	-0.9634423
-0.50203115	-0.9410679
-0.56634504	-0.84146714
-0.56427044	-0.84469604
-0.49255893	-0.9503076
-0.5396004	-0.8802054
-0.4414133	-1.0389143
-0.5132098	-0.9177802
-0.5204867	-0.9062736
-0.43060598	-1.0608609
-0.41160136	-1.0988145
-0.53177476	-0.8903741
-0.49943912	-0.9409571
-0.5184212	-0.91056263
-0.44881448	-1.0254648
-0.5510009	-0.86302084
-0.5112888	-0.9204918
-0.50833184	-0.9248003
-0.47240537	-0.9837081
-0.49002153	-0.9538679
-0.5156291	-0.91435766
-0.47161004	-0.9851643
-0.5086651	-0.924643
-0.52647513	-0.8980795
-0.45066553	-1.0226336
-0.43891427	-1.0435917
-39.52575	-0.8290802
-0.5540903	-0.8542054
-0.4870689	-0.9518206
-0.4612902	-0.9924391
-0.4296119	-1.0502825
-0.45578596	-1.0038272
-0.49792293	-0.93498564
-0.51620805	-0.90755135
-0.49877685	-0.9342325
-0.4710748	-0.97842467
-0.43896124	-1.034344
-0.5580916	-0.849215
-0.43407837	-1.0433568
-0.48602057	-0.9540549
-0.39734486	-1.1143657
-0.5361751	-0.879331
-0.49598864	-0.9387881
-0.51111156	-0.9158345
-0.44763976	-1.0190248
-0.51413673	-0.9113804
-0.55044967	-0.85971355
-0.46613112	-0.987633
-0.5102127	-0.9173817
-0.5533611	-0.8558557
-0.5678283	-0.8366121
-0.58029723	-0.82053155
-0.4907522	-0.94762355
-0.48865876	-0.9510721
-0.5194643	-0.9038933
-0.5479628	-0.86341685
-0.5239347	-0.8973909
-0.6099595	-0.7840935
-0.5352433	-0.8812462
-0.5371396	-0.8785957
-0.556912	-0.8513525
-0.5045095	-0.926624
-0.5135947	-0.91301495
-0.5520642	-0.85805774
-0.4940321	-0.9432292
-0.5495244	-0.861515
-0.50004035	-0.93374175
-0.5779696	-0.82387376
-0.5525051	-0.8575342
-0.5347557	-0.8823826
-0.5046518	-0.9271464
-0.5474035	-0.86473036
-0.55435693	-0.8553209
-0.5046559	-0.9274849
-0.5412846	-0.8731646
-0.5809625	-0.8201564
-0.5403553	-0.8744649
-0.57919633	-0.8224148
-0.55158395	-0.8593899
-0.5707944	-0.8336254
-0.5303918	-0.8886925
-0.47132266	-0.9804736
-0.59106386	-0.80749065
-0.53190523	-0.8866485
-0.5124126	-0.91536885
-0.56810373	-0.83689255
-0.5145977	-0.91199565
-0.5805304	-0.82085896
-0.562903	-0.8438878
-0.50883496	-0.92073125
-0.5806156	-0.82073724
-0.5490481	-0.86263543
-0.50591314	-0.9253182
-0.4914411	-0.94809484
-0.5642913	-0.84211135
-0.57550454	-0.82744527
-0.57369906	-0.8296749
-0.5567047	-0.85224605
-0.55322593	-0.8568484
-0.55300665	-0.8572575
-0.5556947	-0.85364985
-0.5700053	-0.83474475
-0.5672876	-0.8383643
-0.57561255	-0.82726085
-0.59075046	-0.8081091
-0.49301785	-0.94531995
-0.58550054	-0.8147866
-0.55604136	-0.8531405
-0.57975304	-0.8220018
-0.563805	-0.8427864
-0.60235304	-0.7937041
-0.5819931	-0.8190828
-0.5744342	-0.82879055
-0.57689774	-0.82564825
-0.57801825	-0.82415086
-0.56629115	-0.83952004
-0.5539096	-0.85614365
-0.52687234	-0.8943804
-0.56804854	-0.8372026
-0.53713953	-0.8797561
-0.5782193	-0.8239622
-0.5555029	-0.85394424
-0.59664506	-0.8007726
-0.53721213	-0.8794421
-0.5132196	-0.9146013
-0.5677989	-0.8376273
-0.5320682	-0.88669723
-0.5767072	-0.8259535
-0.5519639	-0.8589283
-0.512766	-0.915349
-0.5639911	-0.8426686
-0.5565901	-0.8525848
-0.5666208	-0.83927494
-0.5367172	-0.8801447
-0.5243505	-0.8982843
-0.5809886	-0.82047826
-0.5587315	-0.8497145
-0.5522938	-0.8586247
-0.55221117	-0.8585758
-0.58016694	-0.8215883
-0.5405549	-0.87492245
-0.5246746	-0.8975711
-0.5226641	-0.9006115
-0.5537414	-0.85660917
-0.56764424	-0.8379555
-0.54962045	-0.86221236
-0.5422944	-0.8722923
-0.5423683	-0.87232184
-0.5474875	-0.86513674
-0.5190157	-0.90588814
-0.55025023	-0.8614542
-0.5495258	-0.86233324
-0.52174634	-0.90214795
-0.50184095	-0.93225175
-0.5911065	-0.807705
-0.5257586	-0.89606416
-0.45776102	-1.0047272
-0.47256216	-0.9793932
-0.5765319	-0.8262262
-0.5025318	-0.9310615
-0.54603	-0.8672674
-0.5319695	-0.8869763
-0.53217995	-0.8868199
